-8.000000000000000000e+01,-8.000000000000000000e+01,-8.000000000000000000e+01,-8.000000000000000000e+01,-8.000000000000000000e+01,-8.000000000000000000e+01,-8.000000000000000000e+01,-3.811503219604492188e+01,-1.890586471557617188e+01,-1.425857162475585938e+01,-1.494872283935546875e+01,-1.888342857360839844e+01,-2.355885314941406250e+01,-2.098277664184570312e+01,-2.033820533752441406e+01,-2.284530258178710938e+01,-2.319367408752441406e+01,-2.460349273681640625e+01,-1.728739929199218750e+01,-1.479863166809082031e+01,-1.619806098937988281e+01,-2.366434478759765625e+01,-2.443285751342773438e+01,-2.867873001098632812e+01,-2.465787506103515625e+01,-2.031624031066894531e+01,-2.593436431884765625e+01,-2.669099044799804688e+01,-3.097600746154785156e+01,-2.560028457641601562e+01,-2.635189628601074219e+01,-2.561408996582031250e+01,-2.325312423706054688e+01,-2.670010185241699219e+01,-3.537693405151367188e+01,-3.523921203613281250e+01,-3.001552581787109375e+01,-3.019104957580566406e+01,-2.544201850891113281e+01,-2.946397018432617188e+01,-2.468901252746582031e+01,-2.731298828125000000e+01,-2.999287223815917969e+01,-2.691713714599609375e+01,-2.317869377136230469e+01,-2.438834762573242188e+01,-3.375198745727539062e+01,-3.555727386474609375e+01,-2.957410430908203125e+01,-3.039039611816406250e+01,-3.168978500366210938e+01,-2.923277664184570312e+01,-3.371147537231445312e+01,-3.247084808349609375e+01,-3.008467292785644531e+01,-2.506801223754882812e+01,-2.285342788696289062e+01,-2.431208229064941406e+01,-3.011476325988769531e+01,-2.999528884887695312e+01,-2.546995544433593750e+01,-2.367477798461914062e+01,-2.282297706604003906e+01,-2.789489555358886719e+01,-3.230244827270507812e+01,-3.176356124877929688e+01,-3.601775360107421875e+01,-2.755570983886718750e+01,-2.503742218017578125e+01,-2.803210830688476562e+01,-2.757876396179199219e+01,-2.396952629089355469e+01,-2.663448905944824219e+01,-3.301188278198242188e+01,-2.909370040893554688e+01,-2.728309631347656250e+01,-2.473110961914062500e+01,-2.697624778747558594e+01,-2.816786384582519531e+01,-3.411118316650390625e+01,-2.871977615356445312e+01,-3.394187164306640625e+01,-2.800339508056640625e+01,-2.452494430541992188e+01,-2.562483787536621094e+01,-2.596925354003906250e+01,-2.384696960449218750e+01,-2.810178565979003906e+01,-3.021906280517578125e+01,-2.402981758117675781e+01,-2.141858673095703125e+01,-2.696054267883300781e+01,-3.257049560546875000e+01,-3.156599617004394531e+01,-2.413224792480468750e+01,-2.161457252502441406e+01,-2.085832595825195312e+01,-2.404574012756347656e+01,-2.788706588745117188e+01,-2.604716300964355469e+01,-2.537244796752929688e+01,-2.775910568237304688e+01,-3.434234619140625000e+01,-2.376646995544433594e+01,-2.329559135437011719e+01,-3.019449806213378906e+01,-3.009374618530273438e+01,-2.735736465454101562e+01,-2.923906707763671875e+01,-3.247261810302734375e+01,-2.576339530944824219e+01,-2.239741325378417969e+01,-2.032529830932617188e+01,-1.965313339233398438e+01,-2.139520263671875000e+01,-2.483919906616210938e+01,-2.697230339050292969e+01,-2.996865081787109375e+01,-3.125685882568359375e+01,-3.342215347290039062e+01,-3.215343475341796875e+01,-2.791995048522949219e+01,-3.167160606384277344e+01,-3.639344024658203125e+01,-3.509069061279296875e+01,-2.946873092651367188e+01,-2.835287475585937500e+01,-2.600894927978515625e+01,-2.738148117065429688e+01,-3.191592407226562500e+01,-2.875732421875000000e+01,-2.806330490112304688e+01,-3.002162551879882812e+01,-3.136389541625976562e+01,-2.994032287597656250e+01,-3.829421997070312500e+01,-3.931774520874023438e+01,-3.437977218627929688e+01,-2.985754585266113281e+01,-2.480442047119140625e+01,-2.549105453491210938e+01,-2.763297271728515625e+01,-2.608153915405273438e+01,-3.037842750549316406e+01,-3.445746994018554688e+01,-3.137090301513671875e+01,-2.903578186035156250e+01,-3.517258453369140625e+01,-2.997981071472167969e+01,-3.481166839599609375e+01,-2.627240753173828125e+01,-2.413409805297851562e+01,-2.719598579406738281e+01,-2.658831405639648438e+01,-2.542022514343261719e+01,-2.450864410400390625e+01,-2.498136520385742188e+01,-2.711983108520507812e+01,-2.304987907409667969e+01,-1.744115638732910156e+01,-2.204197502136230469e+01,-2.265757369995117188e+01,-2.773482894897460938e+01,-2.460646820068359375e+01,-2.526002883911132812e+01,-3.115969085693359375e+01,-2.087449264526367188e+01,-2.273948287963867188e+01,-2.552122497558593750e+01,-1.879619216918945312e+01,-2.040602874755859375e+01,-2.743304443359375000e+01,-2.557110595703125000e+01,-2.288571357727050781e+01,-2.874960708618164062e+01,-2.359405899047851562e+01,-2.544795989990234375e+01,-3.430825424194335938e+01,-3.244478225708007812e+01,-3.425372314453125000e+01,-3.216119003295898438e+01,-3.100386238098144531e+01,-2.364770698547363281e+01,-2.409212112426757812e+01,-2.558909225463867188e+01,-2.074136734008789062e+01,-2.175017547607421875e+01,-2.462830543518066406e+01,-3.005796241760253906e+01,-2.644036865234375000e+01,-2.632646560668945312e+01,-2.948516654968261719e+01,-3.254080200195312500e+01,-3.273078918457031250e+01,-2.723545837402343750e+01,-2.627594947814941406e+01,-2.860335350036621094e+01,-2.779896926879882812e+01,-2.336888885498046875e+01,-2.552722549438476562e+01,-2.564096450805664062e+01,-2.366514587402343750e+01,-2.896721458435058594e+01,-3.067626953125000000e+01,-3.368887710571289062e+01,-2.793004989624023438e+01,-2.556058692932128906e+01,-3.035416603088378906e+01,-3.213792037963867188e+01,-3.433348464965820312e+01,-3.382510757446289062e+01,-3.328752136230468750e+01,-3.113317108154296875e+01,-2.607104873657226562e+01,-2.501381492614746094e+01,-3.421823501586914062e+01,-2.993551635742187500e+01,-2.766750335693359375e+01,-2.660271453857421875e+01,-2.686884307861328125e+01,-2.630484008789062500e+01,-2.596085166931152344e+01,-2.939531135559082031e+01,-2.626860618591308594e+01,-2.543814468383789062e+01,-2.793483352661132812e+01,-2.249573326110839844e+01,-2.482368087768554688e+01,-3.100344467163085938e+01,-3.191790390014648438e+01,-3.363808822631835938e+01,-3.124734878540039062e+01,-2.696528053283691406e+01,-2.538722801208496094e+01,-3.202132034301757812e+01,-3.385793304443359375e+01,-3.239733505249023438e+01,-2.970883560180664062e+01,-3.109374046325683594e+01,-2.652244949340820312e+01,-2.775525856018066406e+01,-3.024463272094726562e+01,-2.955574989318847656e+01,-3.538165283203125000e+01,-3.623826599121093750e+01,-2.933114814758300781e+01,-3.015502548217773438e+01,-3.183667755126953125e+01,-3.100122261047363281e+01,-3.465084838867187500e+01,-2.870107269287109375e+01,-2.875575828552246094e+01,-3.011408424377441406e+01,-2.510944747924804688e+01,-2.995014762878417969e+01,-2.342234230041503906e+01,-2.414787292480468750e+01,-3.157814598083496094e+01,-2.795350646972656250e+01,-2.392741203308105469e+01,-2.635796737670898438e+01,-2.516413497924804688e+01,-2.686162948608398438e+01,-3.243464660644531250e+01,-2.823410797119140625e+01,-2.317668342590332031e+01,-2.102969360351562500e+01,-2.450047492980957031e+01,-3.598343276977539062e+01,-3.157317924499511719e+01,-2.911841964721679688e+01,-2.357341766357421875e+01,-2.472085952758789062e+01,-2.623776435852050781e+01,-2.866246795654296875e+01,-2.645450210571289062e+01,-2.768965148925781250e+01,-2.900755882263183594e+01,-2.566108512878417969e+01,-2.398784255981445312e+01,-2.632318878173828125e+01,-2.968294715881347656e+01,-3.630088806152343750e+01,-3.121347045898437500e+01,-2.559919357299804688e+01,-2.417924499511718750e+01,-2.963345718383789062e+01,-3.270150375366210938e+01,-2.999869918823242188e+01,-2.868347549438476562e+01,-3.326268005371093750e+01,-3.212012481689453125e+01,-3.401226425170898438e+01,-3.510368347167968750e+01,-2.877925872802734375e+01,-2.836454772949218750e+01,-2.947548866271972656e+01,-2.789853096008300781e+01,-3.128534126281738281e+01,-3.023714828491210938e+01,-2.575703430175781250e+01,-2.305799865722656250e+01,-2.359125900268554688e+01,-2.923229217529296875e+01,-3.084222030639648438e+01,-3.642630386352539062e+01,-3.912023162841796875e+01,-3.548206710815429688e+01,-3.692096710205078125e+01,-4.174501800537109375e+01,-3.866653823852539062e+01,-3.042256164550781250e+01,-3.062611579895019531e+01,-3.043035888671875000e+01,-2.681875991821289062e+01,-2.907757568359375000e+01,-2.623746871948242188e+01,-2.909141159057617188e+01,-2.970867538452148438e+01,-2.833336448669433594e+01,-2.509977912902832031e+01,-2.537596511840820312e+01,-2.803917694091796875e+01,-2.898072052001953125e+01,-3.180512237548828125e+01,-3.187507247924804688e+01,-2.450952529907226562e+01,-1.687528228759765625e+01,-1.736895370483398438e+01,-1.885958099365234375e+01,-1.644728279113769531e+01,-1.551069259643554688e+01,-1.635658645629882812e+01,-2.428277587890625000e+01,-2.265935134887695312e+01,-1.707265853881835938e+01,-1.526050949096679688e+01,-2.113878440856933594e+01,-1.934888267517089844e+01,-1.812670516967773438e+01,-2.188541412353515625e+01,-2.664495086669921875e+01,-2.323358917236328125e+01,-2.388373947143554688e+01,-2.905831146240234375e+01,-2.283659553527832031e+01,-2.259277343750000000e+01,-2.552090263366699219e+01,-2.232533454895019531e+01,-2.542073822021484375e+01,-3.236435317993164062e+01,-3.244532012939453125e+01,-3.335620880126953125e+01,-3.473489761352539062e+01,-2.806602478027343750e+01,-3.056980705261230469e+01,-3.076620864868164062e+01,-2.723560142517089844e+01,-2.882125473022460938e+01,-2.821164321899414062e+01,-2.678216171264648438e+01,-3.099779510498046875e+01,-2.784974288940429688e+01,-2.230593109130859375e+01,-2.214287948608398438e+01,-3.089133262634277344e+01,-2.763969802856445312e+01,-3.243877029418945312e+01,-2.894719314575195312e+01,-2.587267494201660156e+01,-2.657000732421875000e+01,-2.918250083923339844e+01,-2.864125251770019531e+01,-2.731394767761230469e+01,-2.992854690551757812e+01,-3.008322143554687500e+01,-2.807350540161132812e+01,-3.406212615966796875e+01,-2.823666763305664062e+01,-2.684279060363769531e+01,-3.268305206298828125e+01,-3.663988876342773438e+01,-3.412326049804687500e+01,-2.772161293029785156e+01,-3.109163665771484375e+01,-3.194832611083984375e+01,-2.596283531188964844e+01,-2.505177116394042969e+01,-3.329676437377929688e+01,-3.091171836853027344e+01,-2.640716171264648438e+01,-2.999388694763183594e+01,-2.691387939453125000e+01,-2.143655967712402344e+01,-2.330471229553222656e+01,-2.151242256164550781e+01,-2.074863433837890625e+01,-2.323660278320312500e+01,-2.674661254882812500e+01,-2.401279449462890625e+01,-2.736495780944824219e+01,-3.520816040039062500e+01,-3.075715637207031250e+01,-2.988310813903808594e+01,-2.950771331787109375e+01,-2.866731452941894531e+01,-2.644650650024414062e+01,-3.099964904785156250e+01,-2.722851753234863281e+01,-2.348132705688476562e+01,-2.589594268798828125e+01,-2.929825592041015625e+01,-3.055208015441894531e+01,-3.324682998657226562e+01,-2.553788375854492188e+01,-2.285980606079101562e+01,-2.763722610473632812e+01,-2.798562622070312500e+01,-2.880908966064453125e+01,-3.479354858398437500e+01,-3.123114204406738281e+01,-2.429895973205566406e+01,-2.530309486389160156e+01,-2.830581283569335938e+01,-2.845367813110351562e+01,-2.591360473632812500e+01,-2.417611312866210938e+01,-2.269531822204589844e+01,-2.246144294738769531e+01,-2.370542526245117188e+01,-2.800788688659667969e+01,-3.308186340332031250e+01,-2.489190673828125000e+01,-2.695616340637207031e+01,-2.504264640808105469e+01,-2.465325355529785156e+01,-2.414648437500000000e+01,-2.077765274047851562e+01,-2.282946968078613281e+01,-3.425670623779296875e+01,-3.074295425415039062e+01,-2.620298957824707031e+01,-3.043047714233398438e+01,-2.803129196166992188e+01,-2.691991806030273438e+01,-2.563692665100097656e+01,-2.443433570861816406e+01,-2.412375068664550781e+01,-2.717119026184082031e+01,-3.154769134521484375e+01,-2.951769828796386719e+01,-2.642008399963378906e+01,-2.519988632202148438e+01,-2.834012794494628906e+01,-3.474510192871093750e+01,-2.551200485229492188e+01,-2.603022384643554688e+01,-3.062887573242187500e+01,-3.913231277465820312e+01,-3.487002182006835938e+01,-2.735416984558105469e+01,-2.640010070800781250e+01,-2.193701934814453125e+01,-1.987537765502929688e+01,-2.193959999084472656e+01,-3.115904235839843750e+01,-2.867836952209472656e+01,-2.493270492553710938e+01,-3.169801712036132812e+01,-3.029593086242675781e+01,-2.995922851562500000e+01,-3.790716552734375000e+01,-3.131610870361328125e+01,-3.009357452392578125e+01,-3.372390747070312500e+01,-3.499982452392578125e+01,-3.031860351562500000e+01,-2.396934509277343750e+01,-2.305314636230468750e+01,-2.689215087890625000e+01,-3.488975143432617188e+01,-2.703495788574218750e+01,-2.472498512268066406e+01,-2.261428070068359375e+01,-2.354181289672851562e+01,-2.578781509399414062e+01,-3.329493713378906250e+01,-2.560844802856445312e+01,-1.957651710510253906e+01,-2.026551437377929688e+01,-2.477527236938476562e+01,-3.222429275512695312e+01,-2.463941383361816406e+01,-2.367073822021484375e+01,-2.543089866638183594e+01,-3.185265541076660156e+01,-3.205228042602539062e+01,-2.998333930969238281e+01,-2.647374153137207031e+01,-2.445721626281738281e+01,-2.664214134216308594e+01,-3.194302177429199219e+01,-3.761664581298828125e+01,-3.197673797607421875e+01,-2.983589935302734375e+01,-2.443122673034667969e+01,-2.261904716491699219e+01,-2.931799507141113281e+01,-2.939701080322265625e+01,-2.539918708801269531e+01,-2.602526283264160156e+01,-2.220031738281250000e+01,-2.093978118896484375e+01,-2.176451873779296875e+01,-2.887565422058105469e+01,-2.457086372375488281e+01,-2.140577125549316406e+01,-2.206870269775390625e+01,-3.198455810546875000e+01,-3.469755554199218750e+01,-2.398805427551269531e+01,-2.476435661315917969e+01,-2.816313743591308594e+01,-2.471313476562500000e+01,-1.269838523864746094e+01,-1.445090293884277344e+01,-1.897000503540039062e+01,-1.598151969909667969e+01,-1.724795722961425781e+01,-2.511417770385742188e+01,-1.805475616455078125e+01,-1.478680038452148438e+01,-1.721086311340332031e+01,-1.641229438781738281e+01,-1.319543075561523438e+01,-1.597003364562988281e+01,-2.431942939758300781e+01,-2.277554321289062500e+01,-1.996483230590820312e+01,-1.709205627441406250e+01,-2.106804656982421875e+01,-2.097239685058593750e+01,-2.408349990844726562e+01,-2.067735671997070312e+01,-2.449015617370605469e+01,-2.313094329833984375e+01,-1.999769401550292969e+01,-2.394435501098632812e+01,-2.626975631713867188e+01,-2.472818374633789062e+01,-2.553903579711914062e+01,-2.059114837646484375e+01,-2.242841720581054688e+01,-2.230056762695312500e+01,-1.912354278564453125e+01,-2.278924369812011719e+01,-2.710005187988281250e+01,-2.699619674682617188e+01,-2.510039901733398438e+01,-2.665468025207519531e+01,-2.668922042846679688e+01,-2.801144409179687500e+01,-2.698863220214843750e+01,-2.802813148498535156e+01,-2.457882881164550781e+01,-2.518493461608886719e+01,-2.552741622924804688e+01,-2.848655319213867188e+01,-3.002476501464843750e+01,-2.804944801330566406e+01,-2.941006851196289062e+01,-3.181600189208984375e+01,-3.342771530151367188e+01,-3.545554733276367188e+01,-3.253791046142578125e+01,-2.989698982238769531e+01,-2.243547439575195312e+01,-2.232318496704101562e+01,-2.871743202209472656e+01,-3.151047897338867188e+01,-3.408190917968750000e+01,-3.877499008178710938e+01,-3.268032073974609375e+01,-2.740481948852539062e+01,-2.582370758056640625e+01,-2.303824424743652344e+01,-2.400377655029296875e+01,-2.455860710144042969e+01,-2.911261367797851562e+01,-3.746836090087890625e+01,-3.684216690063476562e+01,-3.112889289855957031e+01,-2.524277877807617188e+01,-2.290159606933593750e+01,-2.351703262329101562e+01,-1.472884178161621094e+01,-1.383507156372070312e+01,-1.921260833740234375e+01,-3.207957458496093750e+01,-2.558724594116210938e+01,-2.170130729675292969e+01,-2.090567207336425781e+01,-2.381456375122070312e+01,-2.743820953369140625e+01
